17:27:49.193 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Appointment Control Answer Failed : Actual Value is: Appointment Date : 01/11/2023, Time : [ 09:40 AM to 09:44 AM ]Expected Value is: Appointment Date : 01/11/2023, Time : [ 09:45 AM to 09:49 AM ]
17:27:51.630 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - MultiSelect Control Question Expected Value:Select your choices..! Actual Value: Select your choices..!
17:27:51.630 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - MultiSelect Control Question Passed : Actual Value is: Select your choices..!Expected Value is: Select your choices..!
17:27:53.009 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - MultiSelect Control Answer Expected Value:DisAgree, Agree, Strongly Agree Actual Value: DisAgree, Agree, Strongly Agree
17:27:53.009 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - MultiSelect Control Answer Passed : Actual Value is: DisAgree, Agree, Strongly AgreeExpected Value is: DisAgree, Agree, Strongly Agree
17:27:55.445 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - List Control Question Expected Value:Type and select your answer..! Actual Value: Type and select your answer..!
17:27:55.446 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - List Control Question Passed : Actual Value is: Type and select your answer..!Expected Value is: Type and select your answer..!
17:27:56.862 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - List Control Values Expected Value:Sample Option 2 Actual Value: Sample Option 2
17:27:56.862 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - List Control Values Passed : Actual Value is: Sample Option 2Expected Value is: Sample Option 2
17:27:59.286 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Number Control Question Expected Value:Enter the Number? Actual Value: Enter the Number?
17:27:59.286 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Number Control Question Passed : Actual Value is: Enter the Number?Expected Value is: Enter the Number?
17:28:00.770 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Number Control Answer Expected Value:1234567890 Actual Value: 1234567890
17:28:00.770 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Number Control Answer Passed : Actual Value is: 1234567890Expected Value is: 1234567890
17:28:03.186 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Range Control Question Expected Value:Select a range Actual Value: Select a range
17:28:03.186 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Range Control Question Passed : Actual Value is: Select a rangeExpected Value is: Select a range
17:28:04.605 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Range Control Answer Expected Value:50 Actual Value: 50
17:28:04.606 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Range Control Answer Passed : Actual Value is: 50Expected Value is: 50
17:28:07.081 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Rating Control Question Expected Value:How was your experience? Actual Value: How was your experience?
17:28:07.081 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Rating Control Question Passed : Actual Value is: How was your experience?Expected Value is: How was your experience?
17:28:08.542 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Rating Control Answer Expected Value:Terrible Actual Value: Terrible
17:28:08.542 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Rating Control Answer Passed : Actual Value is: TerribleExpected Value is: Terrible
17:28:10.982 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Opinion Scale Control Question Expected Value:Choose a number? Actual Value: Choose a number?
17:28:10.982 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Opinion Scale Control Question Passed : Actual Value is: Choose a number?Expected Value is: Choose a number?
17:28:12.399 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Opinion Scale Control Answer Expected Value:9 Actual Value: 9
17:28:12.399 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Opinion Scale Control Answer Passed : Actual Value is: 9Expected Value is: 9
17:28:14.846 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Date Control Question Expected Value:Select a date Actual Value: Select a date
17:28:14.846 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Date Control Question Passed : Actual Value is: Select a dateExpected Value is: Select a date
17:28:16.238 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Date Control Answer Expected Value: Actual Value: 01/11/2023
17:28:16.238 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Date Control Answer Failed : Actual Value is: 01/11/2023Expected Value is: 
17:28:18.676 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Link Control Question Expected Value:Please contact us Actual Value: Please contact us
17:28:18.676 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Link Control Question Passed : Actual Value is: Please contact usExpected Value is: Please contact us
17:28:21.147 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Thank You Control Question Expected Value:Nice chatting with you Actual Value: Nice chatting with you
17:28:21.147 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Thank You Control Question Passed : Actual Value is: Nice chatting with youExpected Value is: Nice chatting with you
17:28:23.582 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Picture Message Control Question Expected Value:Select the picture…! Actual Value: Select the picture…!
17:28:23.582 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Picture Message Control Question Passed : Actual Value is: Select the picture…!Expected Value is: Select the picture…!
17:28:25.044 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Picture Message Control Answer Expected Value:PictureMessage Actual Value: PictureMessage
17:28:25.044 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Picture Message Control Answer Passed : Actual Value is: PictureMessageExpected Value is: PictureMessage
17:28:27.590 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Yes or No Control Question Expected Value:Select Yes or No..? Actual Value: Select Yes or No..?
17:28:27.590 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Yes or No Control Question Passed : Actual Value is: Select Yes or No..?Expected Value is: Select Yes or No..?
17:28:29.006 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Yes or No Control Answer Expected Value:Yes Actual Value: Yes
17:28:29.006 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Yes or No Control Answer Passed : Actual Value is: YesExpected Value is: Yes
17:28:31.529 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Agreement Control Question Expected Value:Terms and Conditions..! Actual Value: Terms and Conditions..!
17:28:31.529 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Agreement Control Question Passed : Actual Value is: Terms and Conditions..!Expected Value is: Terms and Conditions..!
17:28:33.675 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Agreement Control Answer Expected Value:Accepted Actual Value: Accepted
17:28:33.675 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Agreement Control Answer Passed : Actual Value is: AcceptedExpected Value is: Accepted
17:28:36.242 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Rank Matrix Control Question Expected Value:Choice the value..! Actual Value: Choose the value..!
17:28:36.243 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Rank Matrix Control Question Failed : Actual Value is: Choose the value..!Expected Value is: Choice the value..!
17:28:37.877 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Rank Matrix Values Passed : Actual Value is: 159Expected Value is: 159
17:31:02.468 [main] INFO  testCases.TC_001_SFI_All_Mobile - ******starting TC_001_SFI_All_Mobile ****
17:31:02.475 [main] INFO  testCases.TC_001_SFI_All_Mobile - Test Execution on Browser: chrome
17:31:02.480 [main] INFO  testCases.TC_001_SFI_All_Mobile - Excel file Utility instance created
17:31:03.756 [main] INFO  testCases.TC_001_SFI_All_Mobile - Row Count is: 1
17:31:03.927 [main] INFO  testCases.TC_001_SFI_All_Mobile - Col Count is: 49
17:31:03.930 [main] INFO  testCases.TC_001_SFI_All_Mobile - Extracting DataSheet Values started...
17:31:05.901 [main] INFO  testCases.TC_001_SFI_All_Mobile - Extracting DataSheet Values Completed...
17:31:08.794 [main] INFO  testCases.TC_001_SFI_All_Mobile - Survey Form Url Launched..
17:31:13.758 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - ******starting TC_001_SFI_All_MobileResponse ****
17:31:13.758 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Test Execution on Browser: chrome
17:31:13.758 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Excel file Utility instance created
17:31:13.809 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Row Count is: 1
17:31:13.868 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Col Count is: 49
17:31:13.868 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Extracting DataSheet Values started...
17:31:15.425 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Extracting DataSheet Values Completed...
17:31:20.428 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Navigation started
17:31:23.598 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Login details Entered
17:31:23.690 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Chat bot Logged In
17:32:10.060 [main] INFO  testCases.TC_001_SFI_All_Mobile - ******starting TC_001_SFI_All_Mobile ****
17:32:10.065 [main] INFO  testCases.TC_001_SFI_All_Mobile - Test Execution on Browser: chrome
17:32:10.068 [main] INFO  testCases.TC_001_SFI_All_Mobile - Excel file Utility instance created
17:32:11.294 [main] INFO  testCases.TC_001_SFI_All_Mobile - Row Count is: 1
17:32:11.398 [main] INFO  testCases.TC_001_SFI_All_Mobile - Col Count is: 49
17:32:11.398 [main] INFO  testCases.TC_001_SFI_All_Mobile - Extracting DataSheet Values started...
17:32:13.235 [main] INFO  testCases.TC_001_SFI_All_Mobile - Extracting DataSheet Values Completed...
17:32:16.373 [main] INFO  testCases.TC_001_SFI_All_Mobile - Survey Form Url Launched..
17:32:21.132 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - ******starting TC_001_SFI_All_MobileResponse ****
17:32:21.132 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Test Execution on Browser: chrome
17:32:21.132 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Excel file Utility instance created
17:32:21.184 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Row Count is: 1
17:32:21.225 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Col Count is: 49
17:32:21.225 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Extracting DataSheet Values started...
17:32:22.401 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Extracting DataSheet Values Completed...
17:32:27.402 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Navigation started
17:32:30.822 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Login details Entered
17:32:30.916 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Chat bot Logged In
17:42:47.996 [main] INFO  testCases.TC_001_SFI_All_Mobile - ******starting TC_001_SFI_All_Mobile ****
17:42:47.996 [main] INFO  testCases.TC_001_SFI_All_Mobile - Test Execution on Browser: chrome
17:42:47.996 [main] INFO  testCases.TC_001_SFI_All_Mobile - Excel file Utility instance created
17:42:49.235 [main] INFO  testCases.TC_001_SFI_All_Mobile - Row Count is: 1
17:42:49.329 [main] INFO  testCases.TC_001_SFI_All_Mobile - Col Count is: 49
17:42:49.329 [main] INFO  testCases.TC_001_SFI_All_Mobile - Extracting DataSheet Values started...
17:42:51.230 [main] INFO  testCases.TC_001_SFI_All_Mobile - Extracting DataSheet Values Completed...
17:42:54.622 [main] INFO  testCases.TC_001_SFI_All_Mobile - Survey Form Url Launched..
17:42:59.210 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - ******starting TC_001_SFI_All_MobileResponse ****
17:42:59.210 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Test Execution on Browser: chrome
17:42:59.210 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Excel file Utility instance created
17:42:59.288 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Row Count is: 1
17:42:59.336 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Col Count is: 49
17:42:59.336 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Extracting DataSheet Values started...
17:43:00.703 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Extracting DataSheet Values Completed...
17:43:05.725 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Navigation started
17:43:08.851 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Login details Entered
17:43:08.938 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Chat bot Logged In
17:43:23.953 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Hard wait for 15 secs
17:43:32.419 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - clear all button clicked on listbox
17:43:32.936 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Build Name entered in List Box
17:43:35.944 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Waited for 3 secs
17:43:36.014 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Enter Key applied on ListBox
17:43:37.020 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Hard Wait for 1 sec
17:43:37.134 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - clicked side bar Build button once
17:43:38.139 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Hard Wait for 1 sec
17:43:38.287 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - clicked side bar Result
17:43:38.607 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Side Item Response clicked
17:43:38.713 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - clicked refresh Response
17:43:38.790 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - clicked refresh Response Again
17:43:41.905 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Clicked first Response
17:43:41.905 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Navigated to Build: SFAllMobile_Independent
17:43:43.997 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Message Control Header Expected Value:Hi, Welcome to chat bot..! Actual Value: Hi, Welcome to chat bot..!
17:43:43.998 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Message Control Header Passed : Actual Value is: Hi, Welcome to chat bot..!Expected Value is: Hi, Welcome to chat bot..!
17:43:46.451 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - MultiChoice Control Question Expected Value:Select an option..! Actual Value: Select an option..!
17:43:46.452 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - MultiChoice Control Question Passed : Actual Value is: Select an option..!Expected Value is: Select an option..!
17:43:47.897 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - MultiChoice Control Answer Expected Value:DisAgree Actual Value: DisAgree
17:43:47.898 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - MultiChoice Control Answer Passed : Actual Value is: DisAgreeExpected Value is: DisAgree
17:43:50.353 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Text Question Control Question Expected Value:Please type an answer ..! Actual Value: Please type an answer ..!
17:43:50.354 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Text Question Control Question Passed : Actual Value is: Please type an answer ..!Expected Value is: Please type an answer ..!
17:43:51.771 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Text Question Control Answer Expected Value:Welcome to Automation...! Actual Value: Welcome to Automation...!
17:43:51.772 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Text Question Control Answer Passed : Actual Value is: Welcome to Automation...!Expected Value is: Welcome to Automation...!
17:43:54.239 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Email Control Question Expected Value:What is your email address? Actual Value: What is your email address?
17:43:54.240 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Email Control Question Passed : Actual Value is: What is your email address?Expected Value is: What is your email address?
17:43:55.631 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Email Control Answer Expected Value:sudhakar@rsoft.in Actual Value: sudhakar@rsoft.in
17:43:55.632 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Email Control Answer Passed : Actual Value is: sudhakar@rsoft.inExpected Value is: sudhakar@rsoft.in
17:43:58.048 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Phone Number Control Question Expected Value:Please type your phone number Actual Value: Please type your phone number
17:43:58.048 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Phone Number Control Question Passed : Actual Value is: Please type your phone numberExpected Value is: Please type your phone number
17:43:59.585 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Phone Number Control Answer Expected Value:+91 1234567890 Actual Value: +91 1234567890
17:43:59.585 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Phone Number Control Answer Passed : Actual Value is: +91 1234567890Expected Value is: +91 1234567890
17:44:02.514 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Appointment Control Question Expected Value:Book an appointment / meeting Actual Value: Book an appointment / meeting
17:44:02.514 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Appointment Control Question Passed : Actual Value is: Book an appointment / meetingExpected Value is: Book an appointment / meeting
17:44:04.011 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Appointment Control Answer Expected Value:Appointment Date : 01/11/2023, Time : [ 09:45 AM to 09:49 AM ] Actual Value: Appointment Date : 01/11/2023, Time : [ 09:40 AM to 09:44 AM ]
17:44:04.011 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Appointment Control Answer Failed : Actual Value is: Appointment Date : 01/11/2023, Time : [ 09:40 AM to 09:44 AM ]Expected Value is: Appointment Date : 01/11/2023, Time : [ 09:45 AM to 09:49 AM ]
17:44:06.411 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - MultiSelect Control Question Expected Value:Select your choices..! Actual Value: Select your choices..!
17:44:06.411 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - MultiSelect Control Question Passed : Actual Value is: Select your choices..!Expected Value is: Select your choices..!
17:44:07.810 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - MultiSelect Control Answer Expected Value:DisAgree, Agree, Strongly Agree Actual Value: DisAgree, Agree, Strongly Agree
17:44:07.811 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - MultiSelect Control Answer Passed : Actual Value is: DisAgree, Agree, Strongly AgreeExpected Value is: DisAgree, Agree, Strongly Agree
17:44:10.249 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - List Control Question Expected Value:Type and select your answer..! Actual Value: Type and select your answer..!
17:44:10.249 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - List Control Question Passed : Actual Value is: Type and select your answer..!Expected Value is: Type and select your answer..!
17:44:11.696 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - List Control Values Expected Value:Sample Option 2 Actual Value: Sample Option 2
17:44:11.697 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - List Control Values Passed : Actual Value is: Sample Option 2Expected Value is: Sample Option 2
17:44:14.176 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Number Control Question Expected Value:Enter the Number? Actual Value: Enter the Number?
17:44:14.177 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Number Control Question Passed : Actual Value is: Enter the Number?Expected Value is: Enter the Number?
17:44:15.572 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Number Control Answer Expected Value:1234567890 Actual Value: 1234567890
17:44:15.572 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Number Control Answer Passed : Actual Value is: 1234567890Expected Value is: 1234567890
17:44:18.047 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Range Control Question Expected Value:Select a range Actual Value: Select a range
17:44:18.047 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Range Control Question Passed : Actual Value is: Select a rangeExpected Value is: Select a range
17:44:19.487 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Range Control Answer Expected Value:50 Actual Value: 50
17:44:19.488 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Range Control Answer Passed : Actual Value is: 50Expected Value is: 50
17:44:21.933 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Rating Control Question Expected Value:How was your experience? Actual Value: How was your experience?
17:44:21.934 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Rating Control Question Passed : Actual Value is: How was your experience?Expected Value is: How was your experience?
17:44:23.337 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Rating Control Answer Expected Value:Terrible Actual Value: Terrible
17:44:23.338 [main] INFO  testCases.TC_001_SFI_All_MobileResponse - Rating Control Answer Passed : Actual Value is: TerribleExpected Value is: Terrible
